chamber,state,party,incumbent,termstart,age,GDP,Annual GPD Percent Change,working age,65 and Older,Unemployment,growth percent
senate,CA,R,No,1975,68.5,1688.9,11.2,0.36,10.47,8.5,0.99
senate,RI,R,No,1975,52.2,1688.9,11.2,0.36,10.47,8.5,0.99
senate,AR,D,No,1975,49.4,1688.9,11.2,0.36,10.47,8.5,0.99
senate,NC,D,No,1975,49.3,1688.9,11.2,0.36,10.47,8.5,0.99
senate,NE,D,No,1975,46.2,1688.9,11.2,0.36,10.47,8.5,0.99
senate,MN,I,No,1975,41.9,1688.9,11.2,0.36,10.47,8.5,0.99
senate,NH,D,No,1975,38.8,1688.9,11.2,0.36,10.47,8.5,0.99
senate,MO,R,No,1975,38.4,1688.9,11.2,0.36,10.47,8.5,0.99
senate,CO,D,No,1975,38.1,1688.9,11.2,0.36,10.47,8.5,0.99
senate,VT,D,No,1975,34.8,1688.9,11.2,0.36,10.47,8.5,0.99
house,MD,R,No,1977,60.0,2086.0,13.0,0.36,10.82,7.1,1.01
house,NC,D,No,1977,57.7,2086.0,13.0,0.36,10.82,7.1,1.01
house,MI,R,No,1977,56.8,2086.0,13.0,0.36,10.82,7.1,1.01
house,AZ,R,No,1977,56.5,2086.0,13.0,0.36,10.82,7.1,1.01
house,GA,D,No,1977,54.8,2086.0,13.0,0.36,10.82,7.1,1.01
house,MO,D,No,1977,53.1,2086.0,13.0,0.36,10.82,7.1,1.01
house,PA,D,No,1977,52.5,2086.0,13.0,0.36,10.82,7.1,1.01
house,HI,D,No,1977,52.3,2086.0,13.0,0.36,10.82,7.1,1.01
house,HI,D,No,1977,52.3,2086.0,13.0,0.36,10.82,7.1,1.01
house,OH,D,No,1977,51.5,2086.0,13.0,0.36,10.82,7.1,1.01
house,NC,D,No,1977,50.0,2086.0,13.0,0.36,10.82,7.1,1.01
house,PA,R,No,1977,49.9,2086.0,13.0,0.36,10.82,7.1,1.01
house,AZ,D,No,1977,49.8,2086.0,13.0,0.36,10.82,7.1,1.01
house,PA,D,No,1977,49.6,2086.0,13.0,0.36,10.82,7.1,1.01
house,NY,D,No,1977,49.3,2086.0,13.0,0.36,10.82,7.1,1.01
house,OH,D,No,1977,48.8,2086.0,13.0,0.36,10.82,7.1,1.01
house,NJ,D,No,1977,48.3,2086.0,13.0,0.36,10.82,7.1,1.01
house,CA,R,No,1977,47.6,2086.0,13.0,0.36,10.82,7.1,1.01
house,MI,D,No,1977,47.3,2086.0,13.0,0.36,10.82,7.1,1.01
house,NY,R,No,1977,47.2,2086.0,13.0,0.36,10.82,7.1,1.01
house,MN,R,No,1977,46.9,2086.0,13.0,0.36,10.82,7.1,1.01
house,FL,D,No,1977,46.4,2086.0,13.0,0.36,10.82,7.1,1.01
house,WA,R,No,1977,45.8,2086.0,13.0,0.36,10.82,7.1,1.01
house,MO,D,No,1977,45.8,2086.0,13.0,0.36,10.82,7.1,1.01
house,OH,D,No,1977,45.3,2086.0,13.0,0.36,10.82,7.1,1.01
house,DE,R,No,1977,45.2,2086.0,13.0,0.36,10.82,7.1,1.01
house,MO,D,No,1977,45.0,2086.0,13.0,0.36,10.82,7.1,1.01
house,CA,D,No,1977,44.2,2086.0,13.0,0.36,10.82,7.1,1.01
house,MI,R,No,1977,44.0,2086.0,13.0,0.36,10.82,7.1,1.01
house,GA,D,No,1977,44.0,2086.0,13.0,0.36,10.82,7.1,1.01
house,NY,D,No,1977,44.0,2086.0,13.0,0.36,10.82,7.1,1.01
house,CA,R,No,1977,43.8,2086.0,13.0,0.36,10.82,7.1,1.01
house,LA,D,No,1977,41.5,2086.0,13.0,0.36,10.82,7.1,1.01
house,IN,D,No,1977,41.4,2086.0,13.0,0.36,10.82,7.1,1.01
house,MT,R,No,1977,41.4,2086.0,13.0,0.36,10.82,7.1,1.01
house,MD,D,No,1977,40.5,2086.0,13.0,0.36,10.82,7.1,1.01
house,OK,R,No,1977,39.5,2086.0,13.0,0.36,10.82,7.1,1.01
house,AL,D,No,1977,39.4,2086.0,13.0,0.36,10.82,7.1,1.01
house,PA,D,No,1977,39.2,2086.0,13.0,0.36,10.82,7.1,1.01
house,TX,D,No,1977,38.8,2086.0,13.0,0.36,10.82,7.1,1.01
house,PA,D,No,1977,38.6,2086.0,13.0,0.36,10.82,7.1,1.01
house,CA,D,No,1977,38.5,2086.0,13.0,0.36,10.82,7.1,1.01
house,OK,D,No,1977,38.1,2086.0,13.0,0.36,10.82,7.1,1.01
house,NJ,R,No,1977,38.0,2086.0,13.0,0.36,10.82,7.1,1.01
house,IL,R,No,1977,37.6,2086.0,13.0,0.36,10.82,7.1,1.01
house,UT,R,No,1977,37.2,2086.0,13.0,0.36,10.82,7.1,1.01
house,OH,D,No,1977,36.8,2086.0,13.0,0.36,10.82,7.1,1.01
house,GA,D,No,1977,36.2,2086.0,13.0,0.36,10.82,7.1,1.01
house,MN,D,No,1977,36.2,2086.0,13.0,0.36,10.82,7.1,1.01
house,WA,D,No,1977,36.1,2086.0,13.0,0.36,10.82,7.1,1.01
house,PA,D,No,1977,36.0,2086.0,13.0,0.36,10.82,7.1,1.01
house,MO,D,No,1977,35.9,2086.0,13.0,0.36,10.82,7.1,1.01
house,LA,D,No,1977,35.5,2086.0,13.0,0.36,10.82,7.1,1.01
house,GA,D,No,1977,35.2,2086.0,13.0,0.36,10.82,7.1,1.01
house,IA,R,No,1977,34.2,2086.0,13.0,0.36,10.82,7.1,1.01
house,PA,R,No,1977,34.0,2086.0,13.0,0.36,10.82,7.1,1.01
house,LA,R,No,1977,33.7,2086.0,13.0,0.36,10.82,7.1,1.01
house,AR,D,No,1977,33.6,2086.0,13.0,0.36,10.82,7.1,1.01
house,NY,R,No,1977,33.4,2086.0,13.0,0.36,10.82,7.1,1.01
house,TX,D,No,1977,33.4,2086.0,13.0,0.36,10.82,7.1,1.01
house,KS,D,No,1977,32.1,2086.0,13.0,0.36,10.82,7.1,1.01
house,MI,D,No,1977,31.6,2086.0,13.0,0.36,10.82,7.1,1.01
house,IN,D,No,1977,31.6,2086.0,13.0,0.36,10.82,7.1,1.01
house,NE,D,No,1977,31.4,2086.0,13.0,0.36,10.82,7.1,1.01
house,PA,D,No,1977,30.3,2086.0,13.0,0.36,10.82,7.1,1.01
house,MI,R,No,1977,30.2,2086.0,13.0,0.36,10.82,7.1,1.01
house,VA,R,No,1977,30.0,2086.0,13.0,0.36,10.82,7.1,1.01
house,IN,R,No,1977,29.9,2086.0,13.0,0.36,10.82,7.1,1.01
house,TN,D,No,1977,28.8,2086.0,13.0,0.36,10.82,7.1,1.01
house,WV,D,No,1977,27.6,2086.0,13.0,0.36,10.82,7.1,1.01
senate,MN,I,No,1977,64.9,2086.0,13.0,0.36,10.82,7.1,1.01
senate,AL,D,No,1977,51.1,2086.0,13.0,0.36,10.82,7.1,1.01
senate,VA,R,No,1977,49.9,2086.0,13.0,0.36,10.82,7.1,1.01
senate,NY,D,No,1977,49.8,2086.0,13.0,0.36,10.82,7.1,1.01
senate,MT,D,No,1977,48.7,2086.0,13.0,0.36,10.82,7.1,1.01
senate,MN,R,No,1977,46.2,2086.0,13.0,0.36,10.82,7.1,1.01
senate,WY,R,No,1977,45.3,2086.0,13.0,0.36,10.82,7.1,1.01
senate,IN,R,No,1977,44.8,2086.0,13.0,0.36,10.82,7.1,1.01
senate,KS,R,No,1977,44.4,2086.0,13.0,0.36,10.82,7.1,1.01
senate,WY,R,No,1977,43.9,2086.0,13.0,0.36,10.82,7.1,1.01
senate,UT,R,No,1977,42.8,2086.0,13.0,0.36,10.82,7.1,1.01
senate,MN,R,No,1977,42.4,2086.0,13.0,0.36,10.82,7.1,1.01
senate,NM,R,No,1977,41.5,2086.0,13.0,0.36,10.82,7.1,1.01
senate,TN,D,No,1977,40.3,2086.0,13.0,0.36,10.82,7.1,1.01
senate,AZ,D,No,1977,39.7,2086.0,13.0,0.36,10.82,7.1,1.01
senate,AR,D,No,1977,38.4,2086.0,13.0,0.36,10.82,7.1,1.01
senate,AL,D,No,1977,36.9,2086.0,13.0,0.36,10.82,7.1,1.01
house,MI,D,No,1979,69.4,2632.1,8.8,0.37,11.18,5.8,1.11
house,FL,D,No,1979,68.7,2632.1,8.8,0.37,11.18,5.8,1.11
house,IL,D,No,1979,66.4,2632.1,8.8,0.37,11.18,5.8,1.11
house,WV,D,No,1979,64.7,2632.1,8.8,0.37,11.18,5.8,1.11
house,CA,R,No,1979,58.8,2632.1,8.8,0.37,11.18,5.8,1.11
house,NY,D,No,1979,57.4,2632.1,8.8,0.37,11.18,5.8,1.11
house,CA,R,No,1979,56.0,2632.1,8.8,0.37,11.18,5.8,1.11
house,NJ,D,No,1979,54.4,2632.1,8.8,0.37,11.18,5.8,1.11
house,KS,R,No,1979,53.6,2632.1,8.8,0.37,11.18,5.8,1.11
house,MI,D,No,1979,53.1,2632.1,8.8,0.37,11.18,5.8,1.11
house,FL,D,No,1979,52.7,2632.1,8.8,0.37,11.18,5.8,1.11
house,PA,D,No,1979,51.8,2632.1,8.8,0.37,11.18,5.8,1.11
house,PA,D,No,1979,49.8,2632.1,8.8,0.37,11.18,5.8,1.11
house,PA,R,No,1979,49.8,2632.1,8.8,0.37,11.18,5.8,1.11
house,CA,R,No,1979,49.3,2632.1,8.8,0.37,11.18,5.8,1.11
house,MA,D,No,1979,49.2,2632.1,8.8,0.37,11.18,5.8,1.11
house,NY,R,No,1979,48.4,2632.1,8.8,0.37,11.18,5.8,1.11
house,MN,R,No,1979,47.9,2632.1,8.8,0.37,11.18,5.8,1.11
house,TX,D,No,1979,47.7,2632.1,8.8,0.37,11.18,5.8,1.11
house,MD,D,No,1979,46.5,2632.1,8.8,0.37,11.18,5.8,1.11
house,MI,R,No,1979,46.5,2632.1,8.8,0.37,11.18,5.8,1.11
house,NY,R,No,1979,45.4,2632.1,8.8,0.37,11.18,5.8,1.11
house,KY,R,No,1979,45.2,2632.1,8.8,0.37,11.18,5.8,1.11
house,LA,D,No,1979,44.8,2632.1,8.8,0.37,11.18,5.8,1.11
house,AL,D,No,1979,44.7,2632.1,8.8,0.37,11.18,5.8,1.11
house,CT,D,No,1979,44.6,2632.1,8.8,0.37,11.18,5.8,1.11
house,CA,R,No,1979,44.5,2632.1,8.8,0.37,11.18,5.8,1.11
house,CA,D,No,1979,44.4,2632.1,8.8,0.37,11.18,5.8,1.11
house,CA,R,No,1979,44.2,2632.1,8.8,0.37,11.18,5.8,1.11
house,IL,R,No,1979,43.6,2632.1,8.8,0.37,11.18,5.8,1.11
house,TX,R,No,1979,43.4,2632.1,8.8,0.37,11.18,5.8,1.11
house,NY,D,No,1979,43.4,2632.1,8.8,0.37,11.18,5.8,1.11
house,WA,D,No,1979,43.3,2632.1,8.8,0.37,11.18,5.8,1.11
house,AR,R,No,1979,43.1,2632.1,8.8,0.37,11.18,5.8,1.11
house,IL,R,No,1979,43.0,2632.1,8.8,0.37,11.18,5.8,1.11
house,PA,R,No,1979,41.6,2632.1,8.8,0.37,11.18,5.8,1.11
house,MT,D,No,1979,41.2,2632.1,8.8,0.37,11.18,5.8,1.11
house,AR,D,No,1979,40.9,2632.1,8.8,0.37,11.18,5.8,1.11
house,MN,D,No,1979,40.9,2632.1,8.8,0.37,11.18,5.8,1.11
house,WI,R,No,1979,40.3,2632.1,8.8,0.37,11.18,5.8,1.11
house,TX,D,No,1979,40.2,2632.1,8.8,0.37,11.18,5.8,1.11
house,WA,D,No,1979,39.9,2632.1,8.8,0.37,11.18,5.8,1.11
house,KS,R,No,1979,39.3,2632.1,8.8,0.37,11.18,5.8,1.11
house,NE,R,No,1979,39.3,2632.1,8.8,0.37,11.18,5.8,1.11
house,MI,D,No,1979,39.2,2632.1,8.8,0.37,11.18,5.8,1.11
house,WI,R,No,1979,38.6,2632.1,8.8,0.37,11.18,5.8,1.11
house,SC,R,No,1979,38.5,2632.1,8.8,0.37,11.18,5.8,1.11
house,PA,R,No,1979,38.2,2632.1,8.8,0.37,11.18,5.8,1.11
house,WY,R,No,1979,38.0,2632.1,8.8,0.37,11.18,5.8,1.11
house,CA,R,No,1979,37.8,2632.1,8.8,0.37,11.18,5.8,1.11
house,CO,D,No,1979,37.4,2632.1,8.8,0.37,11.18,5.8,1.11
house,PA,D,No,1979,37.4,2632.1,8.8,0.37,11.18,5.8,1.11
house,CA,D,No,1979,37.3,2632.1,8.8,0.37,11.18,5.8,1.11
house,TX,D,No,1979,37.3,2632.1,8.8,0.37,11.18,5.8,1.11
house,NJ,R,No,1979,37.3,2632.1,8.8,0.37,11.18,5.8,1.11
house,CA,R,No,1979,37.1,2632.1,8.8,0.37,11.18,5.8,1.11
house,TX,D,No,1979,37.0,2632.1,8.8,0.37,11.18,5.8,1.11
house,OH,D,No,1979,37.0,2632.1,8.8,0.37,11.18,5.8,1.11
house,CO,R,No,1979,36.9,2632.1,8.8,0.37,11.18,5.8,1.11
house,IN,R,No,1979,36.9,2632.1,8.8,0.37,11.18,5.8,1.11
house,MS,R,No,1979,36.8,2632.1,8.8,0.37,11.18,5.8,1.11
house,CA,D,No,1979,36.6,2632.1,8.8,0.37,11.18,5.8,1.11
house,NY,R,No,1979,36.5,2632.1,8.8,0.37,11.18,5.8,1.11
house,TX,D,No,1979,36.5,2632.1,8.8,0.37,11.18,5.8,1.11
house,OH,R,No,1979,36.4,2632.1,8.8,0.37,11.18,5.8,1.11
house,FL,D,No,1979,36.3,2632.1,8.8,0.37,11.18,5.8,1.11
house,CA,D,No,1979,36.3,2632.1,8.8,0.37,11.18,5.8,1.11
house,TX,D,No,1979,36.2,2632.1,8.8,0.37,11.18,5.8,1.11
house,LA,D,No,1979,35.6,2632.1,8.8,0.37,11.18,5.8,1.11
house,WI,R,No,1979,35.6,2632.1,8.8,0.37,11.18,5.8,1.11
house,GA,R,No,1979,35.6,2632.1,8.8,0.37,11.18,5.8,1.11
house,MD,D,No,1979,35.4,2632.1,8.8,0.37,11.18,5.8,1.11
house,FL,D,No,1979,34.9,2632.1,8.8,0.37,11.18,5.8,1.11
house,TX,D,No,1979,34.1,2632.1,8.8,0.37,11.18,5.8,1.11
house,TN,D,No,1979,33.9,2632.1,8.8,0.37,11.18,5.8,1.11
house,PA,D,No,1979,33.5,2632.1,8.8,0.37,11.18,5.8,1.11
house,MA,D,No,1979,32.9,2632.1,8.8,0.37,11.18,5.8,1.11
house,TX,R,No,1979,32.5,2632.1,8.8,0.37,11.18,5.8,1.11
house,CA,R,No,1979,32.3,2632.1,8.8,0.37,11.18,5.8,1.11
house,ME,R,No,1979,31.9,2632.1,8.8,0.37,11.18,5.8,1.11
house,SD,D,No,1979,31.1,2632.1,8.8,0.37,11.18,5.8,1.11
house,IA,R,No,1979,28.3,2632.1,8.8,0.37,11.18,5.8,1.11
house,OK,D,No,1979,28.2,2632.1,8.8,0.37,11.18,5.8,1.11
house,MA,D,No,1979,26.8,2632.1,8.8,0.37,11.18,5.8,1.11
senate,AL,D,No,1979,57.6,2632.1,8.8,0.37,11.18,5.8,1.11
senate,NE,D,No,1979,57.4,2632.1,8.8,0.37,11.18,5.8,1.11
senate,FL,R,No,1979,52.0,2632.1,8.8,0.37,11.18,5.8,1.11
senate,IA,R,No,1979,50.1,2632.1,8.8,0.37,11.18,5.8,1.11
senate,NH,R,No,1979,48.7,2632.1,8.8,0.37,11.18,5.8,1.11
senate,ME,D,No,1979,45.4,2632.1,8.8,0.37,11.18,5.8,1.11
senate,MI,D,No,1979,44.6,2632.1,8.8,0.37,11.18,5.8,1.11
senate,AR,D,No,1979,44.4,2632.1,8.8,0.37,11.18,5.8,1.11
senate,NH,R,No,1979,38.3,2632.1,8.8,0.37,11.18,5.8,1.11
senate,OK,D,No,1979,37.7,2632.1,8.8,0.37,11.18,5.8,1.11
senate,NJ,D,No,1979,35.5,2632.1,8.8,0.37,11.18,5.8,1.11
house,PA,D,No,1981,61.0,3211.0,4.2,0.38,11.5,7.6,0.99
house,CA,R,No,1981,60.8,3211.0,4.2,0.38,11.5,7.6,0.99
house,NJ,D,No,1981,59.9,3211.0,4.2,0.38,11.5,7.6,0.99
house,IL,D,No,1981,58.7,3211.0,4.2,0.38,11.5,7.6,0.99
house,TX,D,No,1981,57.7,3211.0,4.2,0.38,11.5,7.6,0.99
house,IA,R,No,1981,56.6,3211.0,4.2,0.38,11.5,7.6,0.99
house,IL,D,No,1981,55.2,3211.0,4.2,0.38,11.5,7.6,0.99
house,CA,D,No,1981,54.7,3211.0,4.2,0.38,11.5,7.6,0.99
house,NY,R,No,1981,54.1,3211.0,4.2,0.38,11.5,7.6,0.99
house,TX,D,No,1981,53.8,3211.0,4.2,0.38,11.5,7.6,0.99
house,OH,D,No,1981,53.7,3211.0,4.2,0.38,11.5,7.6,0.99
house,NM,R,No,1981,53.5,3211.0,4.2,0.38,11.5,7.6,0.99
house,CA,D,No,1981,52.9,3211.0,4.2,0.38,11.5,7.6,0.99
house,NY,R,No,1981,52.1,3211.0,4.2,0.38,11.5,7.6,0.99
house,PA,I,No,1981,52.1,3211.0,4.2,0.38,11.5,7.6,0.99
house,CA,D,No,1981,51.9,3211.0,4.2,0.38,11.5,7.6,0.99
house,PA,R,No,1981,51.9,3211.0,4.2,0.38,11.5,7.6,0.99
house,VA,R,No,1981,51.3,3211.0,4.2,0.38,11.5,7.6,0.99
house,NJ,R,No,1981,51.3,3211.0,4.2,0.38,11.5,7.6,0.99
house,OH,R,No,1981,49.4,3211.0,4.2,0.38,11.5,7.6,0.99
house,AL,R,No,1981,49.3,3211.0,4.2,0.38,11.5,7.6,0.99
house,VA,R,No,1981,48.9,3211.0,4.2,0.38,11.5,7.6,0.99
house,UT,R,No,1981,48.4,3211.0,4.2,0.38,11.5,7.6,0.99
house,WA,R,No,1981,47.6,3211.0,4.2,0.38,11.5,7.6,0.99
house,OH,R,No,1981,46.3,3211.0,4.2,0.38,11.5,7.6,0.99
house,SD,R,No,1981,45.9,3211.0,4.2,0.38,11.5,7.6,0.99
house,WV,R,No,1981,45.8,3211.0,4.2,0.38,11.5,7.6,0.99
house,NC,R,No,1981,44.8,3211.0,4.2,0.38,11.5,7.6,0.99
house,KS,R,No,1981,44.7,3211.0,4.2,0.38,11.5,7.6,0.99
house,CT,D,No,1981,44.5,3211.0,4.2,0.38,11.5,7.6,0.99
house,PA,D,No,1981,44.4,3211.0,4.2,0.38,11.5,7.6,0.99
house,NY,R,No,1981,43.9,3211.0,4.2,0.38,11.5,7.6,0.99
house,CA,R,No,1981,43.7,3211.0,4.2,0.38,11.5,7.6,0.99
house,KY,R,No,1981,43.0,3211.0,4.2,0.38,11.5,7.6,0.99
house,MO,R,No,1981,43.0,3211.0,4.2,0.38,11.5,7.6,0.99
house,OR,R,No,1981,43.0,3211.0,4.2,0.38,11.5,7.6,0.99
house,CT,R,No,1981,42.8,3211.0,4.2,0.38,11.5,7.6,0.99
house,IN,D,No,1981,42.8,3211.0,4.2,0.38,11.5,7.6,0.99
house,VA,R,No,1981,41.9,3211.0,4.2,0.38,11.5,7.6,0.99
house,FL,R,No,1981,41.7,3211.0,4.2,0.38,11.5,7.6,0.99
house,MD,D,No,1981,41.6,3211.0,4.2,0.38,11.5,7.6,0.99
house,GA,D,No,1981,41.5,3211.0,4.2,0.38,11.5,7.6,0.99
house,IL,R,No,1981,41.0,3211.0,4.2,0.38,11.5,7.6,0.99
house,WV,R,No,1981,40.9,3211.0,4.2,0.38,11.5,7.6,0.99
house,CO,R,No,1981,40.9,3211.0,4.2,0.38,11.5,7.6,0.99
house,MA,D,No,1981,40.8,3211.0,4.2,0.38,11.5,7.6,0.99
house,MO,R,No,1981,40.4,3211.0,4.2,0.38,11.5,7.6,0.99
house,NE,R,No,1981,39.7,3211.0,4.2,0.38,11.5,7.6,0.99
house,SC,R,No,1981,39.4,3211.0,4.2,0.38,11.5,7.6,0.99
house,NY,R,No,1981,38.8,3211.0,4.2,0.38,11.5,7.6,0.99
house,ND,D,No,1981,38.6,3211.0,4.2,0.38,11.5,7.6,0.99
house,IN,R,No,1981,37.6,3211.0,4.2,0.38,11.5,7.6,0.99
house,MI,R,No,1981,37.5,3211.0,4.2,0.38,11.5,7.6,0.99
house,MS,D,No,1981,37.4,3211.0,4.2,0.38,11.5,7.6,0.99
house,LA,D,No,1981,37.3,3211.0,4.2,0.38,11.5,7.6,0.99
house,OH,R,No,1981,36.9,3211.0,4.2,0.38,11.5,7.6,0.99
house,NY,R,No,1981,36.7,3211.0,4.2,0.38,11.5,7.6,0.99
house,FL,R,No,1981,36.5,3211.0,4.2,0.38,11.5,7.6,0.99
house,NC,R,No,1981,36.2,3211.0,4.2,0.38,11.5,7.6,0.99
house,ID,R,No,1981,35.5,3211.0,4.2,0.38,11.5,7.6,0.99
house,PA,R,No,1981,34.1,3211.0,4.2,0.38,11.5,7.6,0.99
house,NH,R,No,1981,33.9,3211.0,4.2,0.38,11.5,7.6,0.99
house,RI,R,No,1981,33.8,3211.0,4.2,0.38,11.5,7.6,0.99
house,CA,R,No,1981,33.7,3211.0,4.2,0.38,11.5,7.6,0.99
house,SC,R,No,1981,33.6,3211.0,4.2,0.38,11.5,7.6,0.99
house,CT,D,No,1981,32.6,3211.0,4.2,0.38,11.5,7.6,0.99
house,CA,R,No,1981,32.6,3211.0,4.2,0.38,11.5,7.6,0.99
house,MD,D,No,1981,32.1,3211.0,4.2,0.38,11.5,7.6,0.99
house,MI,D,No,1981,32.1,3211.0,4.2,0.38,11.5,7.6,0.99
house,OR,D,No,1981,31.7,3211.0,4.2,0.38,11.5,7.6,0.99
house,OH,R,No,1981,31.0,3211.0,4.2,0.38,11.5,7.6,0.99
house,OK,D,No,1981,30.8,3211.0,4.2,0.38,11.5,7.6,0.99
house,OH,D,No,1981,30.8,3211.0,4.2,0.38,11.5,7.6,0.99
house,NY,D,No,1981,30.1,3211.0,4.2,0.38,11.5,7.6,0.99
house,WI,R,No,1981,29.7,3211.0,4.2,0.38,11.5,7.6,0.99
house,MI,R,No,1981,29.6,3211.0,4.2,0.38,11.5,7.6,0.99
house,TX,R,No,1981,28.9,3211.0,4.2,0.38,11.5,7.6,0.99
house,CA,R,No,1981,28.5,3211.0,4.2,0.38,11.5,7.6,0.99
house,MN,R,No,1981,28.5,3211.0,4.2,0.38,11.5,7.6,0.99
house,NJ,R,No,1981,27.8,3211.0,4.2,0.38,11.5,7.6,0.99
house,IN,R,No,1981,27.7,3211.0,4.2,0.38,11.5,7.6,0.99
house,NY,R,No,1981,27.6,3211.0,4.2,0.38,11.5,7.6,0.99
senate,AL,R,No,1981,56.5,3211.0,4.2,0.38,11.5,7.6,0.99
senate,IL,D,No,1981,53.5,3211.0,4.2,0.38,11.5,7.6,0.99
senate,WA,R,No,1981,53.0,3211.0,4.2,0.38,11.5,7.6,0.99
senate,PA,R,No,1981,50.9,3211.0,4.2,0.38,11.5,7.6,0.99
senate,NJ,R,No,1981,50.7,3211.0,4.2,0.38,11.5,7.6,0.99
senate,GA,R,No,1981,50.0,3211.0,4.2,0.38,11.5,7.6,0.99
senate,NC,R,No,1981,49.7,3211.0,4.2,0.38,11.5,7.6,0.99
senate,AK,R,No,1981,47.8,3211.0,4.2,0.38,11.5,7.6,0.99
senate,NY,R,No,1981,43.4,3211.0,4.2,0.38,11.5,7.6,0.99
senate,WI,R,No,1981,38.5,3211.0,4.2,0.38,11.5,7.6,0.99
senate,OK,R,No,1981,32.1,3211.0,4.2,0.38,11.5,7.6,0.99
house,NC,D,No,1983,65.6,3638.1,11.1,0.39,11.74,9.6,0.92
house,IL,D,No,1983,64.9,3638.1,11.1,0.39,11.74,9.6,0.92
house,VA,D,No,1983,62.8,3638.1,11.1,0.39,11.74,9.6,0.92
house,NV,R,No,1983,61.5,3638.1,11.1,0.39,11.74,9.6,0.92
house,UT,R,No,1983,58.3,3638.1,11.1,0.39,11.74,9.6,0.92
house,FL,R,No,1983,58.2,3638.1,11.1,0.39,11.74,9.6,0.92
house,CA,D,No,1983,57.8,3638.1,11.1,0.39,11.74,9.6,0.92
house,AZ,D,No,1983,57.2,3638.1,11.1,0.39,11.74,9.6,0.92
house,TX,D,No,1983,56.9,3638.1,11.1,0.39,11.74,9.6,0.92
house,GA,D,No,1983,56.9,3638.1,11.1,0.39,11.74,9.6,0.92
house,NC,D,No,1983,56.8,3638.1,11.1,0.39,11.74,9.6,0.92
house,PA,D,No,1983,56.3,3638.1,11.1,0.39,11.74,9.6,0.92
house,GA,D,No,1983,55.9,3638.1,11.1,0.39,11.74,9.6,0.92
house,VA,D,No,1983,55.6,3638.1,11.1,0.39,11.74,9.6,0.92
house,CA,R,No,1983,55.4,3638.1,11.1,0.39,11.74,9.6,0.92
house,VA,R,No,1983,54.4,3638.1,11.1,0.39,11.74,9.6,0.92
house,CA,D,No,1983,52.9,3638.1,11.1,0.39,11.74,9.6,0.92
house,PA,R,No,1983,52.7,3638.1,11.1,0.39,11.74,9.6,0.92
house,FL,R,No,1983,52.5,3638.1,11.1,0.39,11.74,9.6,0.92
house,CA,R,No,1983,52.0,3638.1,11.1,0.39,11.74,9.6,0.92
house,OR,R,No,1983,51.6,3638.1,11.1,0.39,11.74,9.6,0.92
house,MI,D,No,1983,51.3,3638.1,11.1,0.39,11.74,9.6,0.92
house,FL,D,No,1983,49.8,3638.1,11.1,0.39,11.74,9.6,0.92
house,NY,D,No,1983,48.5,3638.1,11.1,0.39,11.74,9.6,0.92
house,CT,R,No,1983,48.0,3638.1,11.1,0.39,11.74,9.6,0.92
house,WI,D,No,1983,47.3,3638.1,11.1,0.39,11.74,9.6,0.92
house,CO,R,No,1983,46.9,3638.1,11.1,0.39,11.74,9.6,0.92
house,TN,R,No,1983,46.8,3638.1,11.1,0.39,11.74,9.6,0.92
house,NY,D,No,1983,46.5,3638.1,11.1,0.39,11.74,9.6,0.92
house,AZ,R,No,1983,46.3,3638.1,11.1,0.39,11.74,9.6,0.92
house,NY,R,No,1983,46.3,3638.1,11.1,0.39,11.74,9.6,0.92
house,TX,D,No,1983,45.6,3638.1,11.1,0.39,11.74,9.6,0.92
house,IL,D,No,1983,45.0,3638.1,11.1,0.39,11.74,9.6,0.92
house,IN,R,No,1983,44.5,3638.1,11.1,0.39,11.74,9.6,0.92
house,AL,D,No,1983,44.1,3638.1,11.1,0.39,11.74,9.6,0.92
house,IN,D,No,1983,43.6,3638.1,11.1,0.39,11.74,9.6,0.92
house,NV,D,No,1983,43.1,3638.1,11.1,0.39,11.74,9.6,0.92
house,CA,R,No,1983,43.0,3638.1,11.1,0.39,11.74,9.6,0.92
house,PA,D,No,1983,42.9,3638.1,11.1,0.39,11.74,9.6,0.92
house,FL,R,No,1983,42.2,3638.1,11.1,0.39,11.74,9.6,0.92
house,CA,D,No,1983,42.1,3638.1,11.1,0.39,11.74,9.6,0.92
house,CA,D,No,1983,41.7,3638.1,11.1,0.39,11.74,9.6,0.92
house,FL,D,No,1983,41.7,3638.1,11.1,0.39,11.74,9.6,0.92
house,CA,D,No,1983,41.5,3638.1,11.1,0.39,11.74,9.6,0.92
house,TX,D,No,1983,41.1,3638.1,11.1,0.39,11.74,9.6,0.92
house,MS,R,No,1983,41.1,3638.1,11.1,0.39,11.74,9.6,0.92
house,NC,D,No,1983,40.5,3638.1,11.1,0.39,11.74,9.6,0.92
house,WA,R,No,1983,40.5,3638.1,11.1,0.39,11.74,9.6,0.92
house,SC,D,No,1983,40.2,3638.1,11.1,0.39,11.74,9.6,0.92
house,NY,D,No,1983,40.1,3638.1,11.1,0.39,11.74,9.6,0.92
house,NJ,R,No,1983,39.9,3638.1,11.1,0.39,11.74,9.6,0.92
house,MI,D,No,1983,39.8,3638.1,11.1,0.39,11.74,9.6,0.92
house,WV,D,No,1983,39.6,3638.1,11.1,0.39,11.74,9.6,0.92
